event_id,device_id,device_hw_form,device_hw_proc,device_hw_ram,device_hw_display,device_hw_video,device_os_name,device_os_version,device_type,product_name
1.68E+19,3F05D5B5EB76E8B496DE5E527CDEA02755D56E59C5D7C86500F281C0B2E936CE&E24D4CE8DBC2A1252B75BDE4E12B70C355BFD12224DD99A5992FB5BF3D065BD2&03738783876880AEF02FB67536B981AD33F38F6DE923A185986FE44A491E05B1,,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,8GB,1920x1080,Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACDLT2017
1.55E+19,56EEF5C38AD607ECD1B55C75883B4B4983A7ACF29EA5F630AEB4530CF8EC8C57&67033BA48FC072ACBCBDBB0503BC0598E73798F1087EC82DA0F1AB0B2518F349&643100F9A7E6985C39B1A60EDB2742724D9C665BFC5A52F186CFE9B92B7B15B1,,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,8GB,1920x1080,Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACDLT2017
1.61E+19,070447AA9A3845BEC3B09BFA3C9C3CACA0640C5E23C56B47E04EDF399A0F2191&2D74A00E531773CEDF905D2D5E06BA1F441F99C1C4936AA0774E32BBA77EBC16&240652F63B0C1DFE81A27F2A5C23D17E7DC13B9B5272F018EED822A037642375,Desktop,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,8GB,1920x1080,Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACDLT2018
1.83E+19,79308F49ABBD644E010FED024545EEDE02D9F307A0C21D081B42F0E9F5601B59&2A6DFCFD854516F8D6E65C656D097E952547616746E1A988831F053FA0A09E43&E59E657F189AA55ED9548CAB2A59A3E3C37169B16D8AA6A21E192C4DEEF78B74,Slate,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,8GB,1920x1080,Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACD2018
5.40E+18,41A7E123ECC2FAEAFBF136A193F0F6C01EFCA4C19A0D60F1D29FEEF0AD39381D&CFA34D8CF41CEAC394C8981040418DB631B7526B8EECC7F55F8048F41ABE48A6&1A53AD64C86BDA98000BE76188B09A248FCC47048B6095B09234A06BD10FD2AE,,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,8GB,1920x1080,Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACD2017
1.73E+19,0C7C4FE0F40EF02C4443CECE5E9092AAD487A9A26C4EDEAE1F824EC9D25F03BA&36A8A5137DD8EFECFFFF1C630548D46C860DEAD1A5EA264A3F9D9031DB894950&20500B639931D8240740D0B69BF4C2CEC35D425C91F9897EE1A6B7459B7E7F06,Slate,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,8GB,1920x1080,Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACD2018
1.50E+19,29011563B0BB3B83D757CEE694ED86910BC494BA52050C4892DEF1C41C223062&1DE3210D6F0200EA437F91BD93F915E54B00645BF03D1FC1F47FDEF84332F42E&C0963D5B95CF322E578A4F49D021DC2967448D4F0F2466659B7D860CF3CFFD56,,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,8GB,1920x1080,Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACD2017
4.59E+18,AB7E71E84D967AD21C820509A8E06C795E1A281C867A1EBE26E53250813E84A8&25B01667F4773704B97C681241DB4911AFF9E19F51234C013177CB7A903805A2&BCC019244C78F1BD5C6AC64B474B17D2444B5507ED9D89B2D1E6B4F35B56026F,,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,8GB,1920x1080,Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACD2017
1.82E+19,C82C3422C87F6B04707683CCFEC360D29DA92678DC57F2F66C769DCDB2FB89A1&472F526385E3470F879BE2DA4C4ED735430CEED0D28F52A8BAEFB7B670D1CDE1&E9E84F75F188D10E4DF3AD85624EF7844BBE88CC46F3242475C26DE4F8A7EAC4,Slate,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,8GB,1920x1080,Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACD2018
1.65E+19,1CF2ACBF5814DDF4EA45E69707AE4AF0E41E5249F7A8CD0FD1B9AF67E6104F86&CADACFD4E6382ABD50DFE4AE2F48E91F2919236666593446648CA1CCE13DA9FE&C9DC57765C3BCCD8623839B8A664228A9B4E4689EC8FF9DFD1A6B0A45C217EA8,,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,8GB,1920x1080,Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACD2017
1.20E+19,13529B0CB49B413D10126C6E9B1FAA079A18849FFE2CA2BEA8409C7D8EBAC702&D43A4634F3B38E1D3AF41ABE2D4C93301E04B10EFDD699D6B57D96DEF92C3F40&45D17393B11B392C7F268B8F92D63C50799531D4D26CEE8A2DFFC643E667D333,Desktop,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,8GB,1920x1080,Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACD2018
6.08E+18,5D616F9E3D5BFD4F725866E582FBAA92D0EA986CD8EDE1D387C0571149A895DF&A02282DEC94A2F2C392DA657619475AD9B708B37948B14DC1DFA02CE9F1F40CE&D81838089E9C9B7DB1E06C1BD869AE790DE37F89094EC6BC8170F31E10586680,,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,8GB,1920x1080,Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACD2017
6.33E+18,7A1CA33A667C812F18C50B1168A17A9D0505D1FE9EECE18D6CF1C2B4CA8D7768&56B8B25DF4878BD7C668DD3BDD9E13D37FB2DC9A3C5ACD99DF4D6904DEBDCECB&E9381C3074C125345993E7BA3AFF18664C5C2DA6E1C9EDD048F88FEB0DA1B47D,Desktop,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,8GB,1920x1080,Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACDLT2018
8.63E+18,5D6D58A78E704346C5FC2D72089ABF8EF40BC2FD2184A460A996226F6AD27DB0&6131BDCDBE3F103A4AC4D4C4A1E603024CF255852B213808B2F89E07DB7478F7&D2B24A7A658C8EF06757E2E5FC8F8794E8FD43874A0BE087361167B81680792A,Slate,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,8GB 1073741824,1920x1080,Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACD2018
1.13E+19,08CA53F2CE27DFB061BF80CE14E831DFB863692738127A95529E143EDEB8E98B&363A54B27EB3982E10DA9EEA4B6381D242A9B8ECC6B68033F89C8B195EEC1E4A&F6931CF1F1C5B1CF7FC96FF8E5E0C8F80A78F182D08DD9510AC561BC1BAC4CB0,Slate,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,4GB 1073741824,1920x1080,Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACD2018
9.06E+16,E120D5F381A402A6B84F273B34800184181C9215E8F1FDC560FA9FF93936191A&1EB1D256BCCBE120C6E5A514EB11509683090865A9AA1C179F706A3E846F3216&F5D383A896CDCD3202233EB5A94FFF33602AC521C72158E8BF2E9EB26380B436,,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,8GB,1920x1080,Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACD2017
1.73E+19,1AB879D2FCD2693995285D33F07BC37EDC5C82B132E56E11D86677AFD7DC3612&7144A6A0C470F93E7BA428E057B03EF926D61F7CFA0ECA760E77124C21BA7413&B29C07615DCD1BDA3F3694C798F370AEA34DA35FB1F3A54F0CB11D9096B60D40,Desktop,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,8GB,1920x1080,Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACD2018
8.91E+18,F75CDB4E40835DA3258766CE35EA16D95F0E77498B9620C8D14B7E00D3915FFA&6E4D06DD3F86F51D8709EAB95A343E9421B651231A0ADB9943967A0098E31AD3&9E223774BABD09DC864B60A0C34FA3F244E121D570F851998D0FA74DA33866DB,,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,8GB,1920x1080,Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACD2017
6.77E+18,4678098A96455112534EF8ED9CF7500933A161431D3F08510C482D6095284BB6&30F566EB8A838A057BE40AF153EBDA3827234ABA11913D5D531818160CC72B4B&FDE0C00E9D3BD3DF2CAB13B805FA78D9F2F1AF396B4708D1699301C2BA6CBA26,,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,8GB,1920x1080,Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACD2017
1.82E+19,877B9F5E606F224B98B672A75E45ABE478386140F7D7C143B55871C66C252912&40FEAB62F4EC069ED41585908BFDC2FE26D9600E694FACC865189569AD4967C7&CDD64AA7C4B0C036329259CF036EB003B4D5D3F7181EDE9A01BFE259EB35EA0D,,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,8GB,1920x1080,Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACD2017
1.84E+19,DC2D6D2F16D841BED7BEADF4D1B4026118DACC4FBCBD9172FE72DD3C5A2947B0&9C6ADB6C864111AE9976295F49CB362AD1F232788D475BEB41887B96F3AEBB48&FB8065601DB7CB957AB29DA540B279C5D6AE11A3812CE7F57C8F2254EC6E955B,Slate,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,8GB,1920x1080,Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACD2018
3.63E+18,F34DE03ED61640D7E9F574D935A3DFBF1C584767197EDFD805E32C6F26723AD9&DDAAA4B385FB551A340201E5BE5166EA5EF584D9D94442865F82506F8917A14E&0208335791C7C107739C4B33C2D97A56E763D93EB2526D785DA770F354EF467D,,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,8GB,1920x1080,Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACD2017
3.33E+17,F4789C231D7CC246EE9AE10BD1305908964B4F1245A70448F5B84AC7466C3CD0&F6FEA2AD54FADEA60FC974A5B7A865E3D83175428FBC1799ACE12BFAD39AD7BE&72EF788F55EC2A030AA8CDC1DB022C28DEC736200289A28EE4EC4B98BC228CAC,,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,8GB,1920x1080,Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACD2017
9.21E+18,AB00858198CC0BB20337B44DD4462ED84D28E3F1BF3D5FFFD16FE955595B7880&88BDC1F9084DD533D64267967D35E539B08A84A5860F7F947BD5C9C5C1CA4E52&E5771973E2F1DEECF674FD3EC417090C7561A9836215401DD1CB45261A11DF8E,Desktop,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,8GB,1920x1080,Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACD2018
1.84E+19,E3CB0953B5D5FBAA179B966D7FE35FEDA6A7007AF72E1E5B6366AC87E9068CB6&5C8FE012E222B6263C981E5058712D74C1845A018102D54ACC31B21E9D7B46AA&9DB06623A82EFB78D9BC94B25DE965C1D275F07830E3CF9E8DBC1661B31F23CD,Desktop,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,8GB,1920x1080,Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACDLT2018
1.39E+19,4C56ABFEF0DAB22225A7CCD9564FC3E1B44FFB7FB65487426F51F86D48C986D4&F6EF0E08AA6D5D818EACDFF98F3D1318956F206B7B9E0E2443DC8A751B5220BF&D38C143F8E2EF6C599DA67FEF1E9F0A31AB8B82C8D351D23E7714A08AFAD1BA4,,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,8GB,1920x1080,Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACD2017
1.38E+19,F79E838733FBE753853B73A5F418622319DD6460A1E9C116DBA6E7333045EF8B&AE05DFCFEEFB9204FE6A1A8673A8C8CC6467572FB783390A6BD0B6005902E308&6E50B8516066055E6F06C2145A0797B683797B0839B7492B3FBF9EF3610ED5A7,Desktop,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,8GB,1920x1080,Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACD2018
6.88E+18,A02282DEC94A2F2C392DA657619475AD9B708B37948B14DC1DFA02CE9F1F40CE&58E6C979AAA35EB6B195429F59EC35CE8D71DE14FD19E7A4461466E21CD3D58B&4C8D00FF60FD3E68D1F5D430D08005C56D1AD8538C2E72E2B0E6CE45A7552B9A,Desktop,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,8GB,1920x1080,Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACD2018
1.65E+19,17F77A6C6930ACA57C61BB22BE60AE840F54130843EF8DCBB8E0656A1340A793&E33260C87E468E3E02DB8810D06DAB1992A795AF771088A18563D60470A76F4F&EE3EF02D6FB07DA185CA00BDB02C2B21A741987060C7D2CA2524AF7EFFBBD860,,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,8GB,1920x1080,Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACD2017
5.49E+18,16DAD25EE8FB5C8A68631F2EED008EF4FAA42315548BA82BCA863544F080B9A2&524A5415F5325C1964C6AB9CCC5E7DFC2F565423F166D0F92A554D0BF456F35E&A839C57E5DB106DCB1D06A9CACA6EDD1D00431D8B95F2502576330B4B586DF34,,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,8GB,1920x1080,Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACD2017
7.66E+18,1EE55019DF181E19E6E73758C3219430BAF71F507F47DE37A0CF198E5123F34F&CFA34D8CF41CEAC394C8981040418DB631B7526B8EECC7F55F8048F41ABE48A6&E4ADA5D28725E544DB6709C84D3171898E5A8791328ADB36A67DAC9D3087475A,,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,32GB,1920x1080,Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACD2017
3.43E+18,EFDD98F12952880BE96474974A9BD357E936D9C4B802C956A709B31C72E08DEE&4F8567B321335A5291CF589E0A68CCE331C9CB2DAF1C694D27DF91735D9BEEF7&E44C55472C5676A58B25CE7A6AE41C2F3D8B7072819C3F2A952292A726838D94,Desktop,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,32GB,1920x1080,Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACD2018
1.84E+19,72AA6BE61B7AFA9BD5D2CFB676A92E05FBD7FDB44C9D83048455BBF071280FCA&5148D9EA70DE4125EBD4CA291447DDCBC93B1190A99B010FC45CB4A25CC6AC3C&F5D8B95587FD29658ECC0D307B9A3CE15BB75C2868DBCC2950ED35ADC254E2E0,Slate,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,32GB,1920x1080,Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACD2018
6.95E+18,9AC691258DA7E5CF79F993887593A2FBC340EEAB115D597A8316B22628B0F6DE&306519BE55D1ACCB971B2C2C52FB5A30B1E1461077C12338B825D27FDE87599B&9F8C8E36D414681E098ACAF312B57AC2D06E71B6408A1697C2C36A3DFEAADA86,,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,32GB,1920x1080,Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACD2017
4.16E+18,5B691AF3549B13A8215A15CC05E3E7B2712308B96C3390A5D83A0EEF6FD604E6&CED1F5107D462C30FDFAC0BBEC4E567DFA4ED34C70C6F2D0DC25D44684189BAF&0A8ADCCC78D8C157998F5691CD79D3BCBF92C1088828BD06A961C51EEBCEC8FD,Slate,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,32GB,1920x1080,Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACDLT2018
1.50E+19,95E92D2FAAB09238A7A27227AC39F6E55DC3E3C03F59DFC550AFF3E58380AF48&141410EFF6CBA36A7EF42E387CC9C8C8311AEA31DC31337361E60508A8929EA6&99E348C035895EF4C01A1A79DD88D78D6991C719933524B5BF6FEAABE75FC6A4,,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,32GB,1920x1080,Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACD2017
3.96E+18,C1D79416AF6B32BBBA0D4FF2DF75BC8F886D0477C076D16AF97B526275EC793E&71D90147B3393364D0A34065A65D55CB542A8C92B0B2B35BE89F22C555F92C87&33139DA29D1DC405FEE1607CD16556EE00D24705175E8A4479496AD7AE465AA3,,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,32GB,1920x1080,Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACDLT2017
1.71E+19,D3175F28DD27C3FBD6DA21344A1A2DE8A77535257EEC74209427668AEA12C618&17652A3F579FE102A76848DBB6BE11FFDC2ADC1E6B4CC2E46B1590C4FB18DEA8&27CF53AF01A962A37ADB6A45FE64DF7D18FEF176ED9E3B575154EEB6E3647720,Slate,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,32GB,"1920x1080 120,120 32",Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACD2018
1.79E+19,3C69EA87C7B7149C57E77432D76B1BD75E9FE524A798804F2F12DC7207780510&2FD3261C9D67BC613F6A36BB3F4F3E29B148CF8EBCD3F2CD5D7C9F5B5AC7C692&8E4108E2B5F1709C2EECAF64F196E54F59D95653579DBBE90AD4BF9E1CEC8FD3,,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,32GB,1366x768,Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACD2017
1.24E+19,E42B3EBD8681491C27350E92E8906BDE14AD09F2F010A5D7FF6B8256DEE0EAA6&DAFA7B0FFF6B4E1A28DFCF24A394C8BBA3FDA451E95FE04AB3FB4C3F5EA61067&2394D3F29BE8CE7618D681060E32BA8390BDCCD2CEA094EC07FFC4AB5B1B9275,,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,32GB,1366x768,Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACD2017
4.82E+18,EF1B9B2D03164CE6063035ED5F782C2D93B51B77B9EE350D8537A7FA21DBD99D&F4CC764B4633F85DBDE4FCF234CC8A3B6B2913AC0546FE4445DC68B33B09C5A8&27915AA9049B9421770AFC4B228D68A752CC73E1AD9D1B2C3C4891B2B5CF1423,,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,32GB,1366x768,Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACD2017
2.05E+18,1F981A6622CA79AAE43E6EFF1C7471C763B7E020F3DC3AE5E0573D15E70F5A59&7CBD28C07AC2EB34C20B7D2CB597EE1887DE4994A938A5D7D43A2314EFED9269&9553A2CB9DFB763D338E4FFECB9B26DA089EFEEA5B5B772DACBFA52B58729B97,,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,32GB,1366x768,Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACD2017
8.82E+18,281B563174401B76EBBD126CCC1867431A0783B79BE745CC82F5BC137F683829&03A727FD9DE1547DD4A730ACE9399E7FE469BC9B1BF1924E006DAFB523BE035D&8EA41AE44BAA8453B84FC202D412507D78258A8AC8C9A3D13F0778AFB34B8D0B,,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,32GB,1366x768,Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACD2017
1.38E+19,AA6AC64349F0A165E678DAAF03D541BB899151E72B7111727ABD34D68292ED7C&C54351550DE79249D14B0DACA68BF89C27FFFE1F0C772014F99EC3F61C7E7FBD&A5FF1DC33AE0170D20F8238A458D4112AC378F9636457B14D067BF07A891BB16,Desktop,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,32GB,1366x768,Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACD2018
1.74E+19,0303B797D30C372B70615E48AC5E6FED4E398AC3045F267928DC934104D203CE&378DA53F57C35DB4617F1FD64743F314DE46F91C8E0C42AE2F3F34CE04C85991&B7FBD8650B63F6C9B93BC16E20B8950E04F9A8AF44301E28A9AE2D96BB5ACF9E,Desktop,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,32GB,1366x768,Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACDLT2018
1.82E+19,81B6C1863429744455CC45572541AFBE2A385975D659F2273E6E86C0E7A9177B&EF7BA2D4FDECB79B269E4B40EAD4ADCEDBF884E44C4CCD6313AA39C5DE7AF3CD&09D3E6EE4A74DFA5A839136506BD821C60FB36D1F957CB60A4B7C3AF16535575,,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,32GB,1366x768,Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACD2017
8.03E+18,9976D434790CF02CD703BEF434BC4C2466B5FAA399D3526AAE28A2AE997D6B6F&237538688AFC6019DC97CB8A1F1386DEEE9B08B56393A9AFA7ABF82E06099D4E&E7CCB45075A85BD5CB9A85D72CB5F69D1782C6F3A72647939A55729412FCD851,Desktop,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,32GB,1366x768,Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACD2018
1.45E+19,3A4F338D1B2B2E3AB4BBD3DF12482F64A0D699D2014A57EBECE65F92F1B83FE4&41F9A7C69F32064D57BB3FC553DD185E39F1A63C0D39912E19E2ABD887E390E8&DDE4825064D7F880C4F404C45BBA473BB95029695D0B5D42EBDDB465A6AF422E,,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,32GB,1366x768,Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACD2017
1.83E+19,A514BFB0BC4A66B21F0A4FD615907111A90BA6D42809C17700C4A6361DBED8BC&BBF7ED4B3114A1BDB000EB3558BFCB642F2A05063102CF172BDA979AABBF29BC&9F78550FA95233A01C426648FCF12AB031B3283E2A9CB3507ABD69C621782D76,Desktop,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,32GB,1366x768,Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACDLT2018
1.38E+19,C058EBFA05F4FE84EF65AFCD3277B23D8C4589E0E0D47C9254E1DE90804CA4B2&62B79B615ED014652D37A0E9317FAF6C5E3970F4861BEEAFBE3F105EA1AC78B3&B72FD48DAAD0852FA6A87EC2620F56C4D09757B7043149DF803588E2657C6D7C,Slate,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,32GB,1366x768,Intel(R) HD Graphics 5500,Microsoft Windows 10 Pro,6.1.7601 Service Pack 1 Build 7601,,ACD2018
7.83E+18,8CC3B3771343508ED372C466A18138FDAB19ECF0567327B8D752690FCC8194CF&24E5FFF24715963AB34E3C4E90274F4A3730F3403B11362E1A0F75C531D4F517&9015B7964435894CC084A50A9C5808FF2AA91B8499EBB949FFF3C5FBDB7E1D92,,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,32GB,1366x768,Intel(R) HD Graphics 5500,Microsoft Windows 10 Pro,6.1.7601 Service Pack 1 Build 7601,,ACD2017
1.81E+19,02CED86565CE84F1AF14D31C9F7A479AA2F91708035A29C53DDC3B83A54246A9&789D0A8A2E8AC9FB85A061FDB521E7100F05819FC97F183E00081309803ED426&89730877D0C899769F98F7E6590BA46CB24D3D7009BC61C1EE691E49C62AE554,,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,32GB,1366x768,Intel(R) HD Graphics 5500,Microsoft Windows 10 Pro,6.1.7601 Service Pack 1 Build 7601,,ACD2017
8.49E+18,A02282DEC94A2F2C392DA657619475AD9B708B37948B14DC1DFA02CE9F1F40CE&E900E58BC17F6E4B49852B7003BA8E64B2524A664683AF724CF791E74E8DF02D&018825A88B3C0415DF00595DE12BC4D5A7DC98E3E405CB05B97CF80240B3DA72,Desktop,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,32GB,1366x768,Intel(R) HD Graphics 5500,Microsoft Windows 10 Pro,6.1.7601 Service Pack 1 Build 7601,,ACD2018
1.38E+19,F482003D82A39058E05925D29DD5B5E687EE700CFE2B16C47C1425FD1D82398A&0520C68B928DAE41D5189C915E4143BD17A716709ABCB7D6C1507E8F1E7B3ABA&E343DE6F3B9D8732529E77648ECD4741A4BDF6C661416E593EF8EB98E377E68F,Slate,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,32GB,1366x768,Intel(R) HD Graphics 5500,Microsoft Windows 10 Pro,6.1.7601 Service Pack 1 Build 7601,,ACD2018
1.83E+19,E1D81FDB00868FE3FCF15B3B9D59319A97B90FB51DEBDDF62EBF3666388F0559&E24D4CE8DBC2A1252B75BDE4E12B70C355BFD12224DD99A5992FB5BF3D065BD2&F61A9CE359501A1B1DDD06CD51279EF4330F30C66427BA14860C9B2B68AAF2E2,,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,32GB,1366x768,Intel(R) HD Graphics 5500,Microsoft Windows 10 Pro,6.1.7601 Service Pack 1 Build 7601,,ACD2017
1.06E+19,8B3506990C9CC2B10C82A350FFFAE4700545B41EE4AC35AE43154C884315CBB3&F84C4FFB976236469BE44A5A83EBF9E90E83C0A18552D4549259927C64B8B1CB&119A96F3EE3839DE40CA702D4FB523526C6BC7F8103F9799D6DEFEFAE828655E,,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,32GB,1366x768,Intel(R) HD Graphics 5500,Microsoft Windows 10 Pro,6.1.7601 Service Pack 1 Build 7601,,ACD2017
